,week,day,date,time,h,a,attendance,venue,referee,notes,game_id,h_ftgoals,a_ftgoals,season,season-key,match-key,home_xg,away_xg,round,fthg,ftag,iwh,iwd,iwa,whh,whd,wha,bwh,bwd,bwa,psch,pscd,psca,maxch,maxcd,maxca,maxh,maxd,maxa,avgh,avgd,avga
3563,6.0,Sun,2010-10-03,nan,Genoa,Bari,,nan,Antonio Giannoccaro,nan,ef044fb0,2.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_152,,,,2.0,1.0,1.9,3.3,3.7,1.85,3.25,4.0,1.95,3.25,3.8,,,,,,,,,,,,
3564,7.0,Sat,2010-10-16,nan,Milan,Chievo,,nan,Andrea Gervasoni,nan,c6d77dba,3.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_253,,,,3.0,1.0,1.45,3.9,6.5,1.44,4.0,8.0,1.42,4.0,7.65,,,,,,,,,,,,
3565,7.0,Sat,2010-10-16,nan,Roma,Genoa,,nan,Antonio Damato,nan,8f5df502,2.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_331,,,,2.0,1.0,1.9,3.3,3.7,1.83,3.5,4.33,1.91,3.4,4.33,,,,,,,,,,,,
3566,7.0,Sun,2010-10-17,nan,Juventus,Lecce,,nan,Gabriele Gava,nan,63ed39c4,4.0,0.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_201,,,,4.0,0.0,1.4,4.1,7.0,1.36,4.5,9.0,1.33,4.5,9.15,,,,,,,,,,,,
3567,7.0,Sun,2010-10-17,nan,Sampdoria,Fiorentina,,nan,Christian Brighi,nan,4d825933,2.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_349,,,,2.0,1.0,2.2,3.1,3.1,2.2,3.1,3.5,2.15,3.3,3.5,,,,,,,,,,,,
3568,7.0,Sun,2010-10-17,nan,Brescia,Udinese,,nan,Andrea Romeo,nan,7de24068,0.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_56,,,,0.0,1.0,2.5,3.1,2.7,2.5,3.1,2.9,2.55,3.2,2.65,,,,,,,,,,,,
3569,7.0,Sun,2010-10-17,nan,Cagliari,Inter,,nan,Paolo Tagliavento,nan,9b6638e9,0.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_65,,,,0.0,1.0,3.7,3.3,1.9,4.2,3.25,1.91,3.75,3.15,2.0,,,,,,,,,,,,
3570,7.0,Sun,2010-10-17,nan,Bari,Lazio,,nan,Gianluca Rocchi,nan,6810e81f,0.0,2.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_10,,,,0.0,2.0,2.55,3.2,2.55,2.62,3.1,2.75,2.6,3.1,2.65,,,,,,,,,,,,
3571,7.0,Sun,2010-10-17,nan,Cesena,Parma,,nan,Emidio Morganti,nan,1dc8cca5,1.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_110,,,,1.0,1.0,2.5,3.1,2.7,2.5,3.1,2.9,2.5,3.0,2.85,,,,,,,,,,,,
3572,7.0,Sun,2010-10-17,nan,Palermo,Bologna,,nan,Paolo Valeri,nan,e5b5d2ca,4.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_286,,,,4.0,1.0,1.7,3.5,4.4,1.67,3.75,5.0,1.6,3.5,5.75,,,,,,,,,,,,
3573,7.0,Sun,2010-10-17,nan,Catania,Napoli,,nan,Mauro Bergonzi,nan,76441979,1.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_89,,,,1.0,1.0,2.7,3.1,2.5,2.8,3.0,2.7,2.7,3.05,2.6,,,,,,,,,,,,
3574,8.0,Sat,2010-10-23,nan,Fiorentina,Bari,,nan,Emidio Morganti,nan,41a8a3db,2.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_133,,,,2.0,1.0,1.8,3.4,4.0,1.73,3.3,5.5,1.72,3.3,5.0,,,,,,,,,,,,
3575,8.0,Sun,2010-10-24,nan,Bologna,Juventus,,nan,Andrea De Marco,nan,e0fcb077,0.0,0.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_28,,,,0.0,0.0,3.8,3.4,1.85,4.5,3.4,1.83,3.9,3.5,1.85,,,,,,,,,,,,
3576,8.0,Sun,2010-10-24,nan,Parma,Roma,,nan,Luca Banti,nan,a3aaaf16,0.0,0.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_320,,,,0.0,0.0,2.8,3.2,2.3,3.0,3.2,2.4,2.9,3.2,2.35,,,,,,,,,,,,
3577,8.0,Sun,2010-10-24,nan,Udinese,Palermo,,nan,Antonio Giannoccaro,nan,d373f7ff,2.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_376,,,,2.0,1.0,2.4,3.2,2.7,2.38,3.0,3.25,2.35,3.15,2.95,,,,,,,,,,,,
3578,8.0,Sun,2010-10-24,nan,Genoa,Catania,,nan,Carmine Russo,nan,a6554738,1.0,0.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_156,,,,1.0,0.0,1.75,3.4,4.3,1.8,3.3,4.8,1.75,3.3,4.8,,,,,,,,,,,,
3579,8.0,Sun,2010-10-24,nan,Lazio,Cagliari,,nan,Paolo Mazzoleni,nan,98d9fe0f,2.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_212,,,,2.0,1.0,1.65,3.5,4.6,1.73,3.3,5.5,1.72,3.3,5.0,,,,,,,,,,,,
3580,8.0,Sun,2010-10-24,nan,Lecce,Brescia,,nan,Sebastiano Peruzzo,nan,1a934c6a,2.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_230,,,,2.0,1.0,2.3,3.2,2.8,2.3,3.0,3.4,2.3,3.05,3.15,,,,,,,,,,,,
3581,8.0,Sun,2010-10-24,nan,Inter,Sampdoria,,nan,Daniele Orsato,nan,62b53a38,1.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_188,,,,1.0,1.0,1.5,3.8,5.7,1.53,4.0,6.5,1.6,3.4,6.05,,,,,,,,,,,,
3582,8.0,Sun,2010-10-24,nan,Chievo,Cesena,,nan,Daniele Doveri,nan,ea25818d,2.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_119,,,,2.0,1.0,1.85,3.4,3.8,1.85,3.3,4.5,1.85,3.2,4.35,,,,,,,,,,,,
3583,8.0,Mon,2010-10-25,nan,Napoli,Milan,,nan,Nicola Rizzoli,nan,624125b7,1.0,2.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_279,,,,1.0,2.0,2.7,3.2,2.4,2.8,3.1,2.6,2.75,3.05,2.55,,,,,,,,,,,,
3584,9.0,Fri,2010-10-29,nan,Genoa,Inter,,nan,Luca Banti,nan,c6387773,0.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_160,,,,0.0,1.0,3.2,3.2,2.1,3.6,3.2,2.1,3.75,3.25,2.1,,,,,,,,,,,,
3585,9.0,Sat,2010-10-30,nan,Roma,Lecce,,nan,Andrea Gervasoni,nan,f49a7843,2.0,0.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_335,,,,2.0,0.0,1.4,4.1,7.0,1.36,4.33,9.5,1.35,4.5,8.5,,,,,,,,,,,,
3586,9.0,Sat,2010-10-30,nan,Milan,Juventus,,nan,Gianluca Rocchi,nan,93768ef3,1.0,2.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_257,,,,1.0,2.0,1.9,3.3,3.7,1.91,3.25,4.33,1.91,3.4,4.25,,,,,,,,,,,,
3587,9.0,Sun,2010-10-31,nan,Catania,Fiorentina,,nan,Nicola Rizzoli,nan,f70ba607,0.0,0.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_82,,,,0.0,0.0,2.5,3.1,2.65,2.62,3.1,2.75,2.65,3.05,2.65,,,,,,,,,,,,
3588,9.0,Sun,2010-10-31,nan,Brescia,Napoli,,nan,Paolo Valeri,nan,e32ea08c,0.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_51,,,,0.0,1.0,2.8,3.1,2.4,3.1,3.1,2.4,2.95,3.0,2.45,,,,,,,,,,,,
3589,9.0,Sun,2010-10-31,nan,Palermo,Lazio,,nan,Antonio Damato,nan,8187b767,0.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_296,,,,0.0,1.0,2.35,3.2,2.75,2.3,3.2,3.2,2.3,3.25,3.25,,,,,,,,,,,,
3590,9.0,Sun,2010-10-31,nan,Bari,Udinese,,nan,Nicola Pierpaoli,nan,2d52d895,0.0,2.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_18,,,,0.0,2.0,2.4,3.2,2.7,2.6,3.1,2.8,2.45,3.1,2.85,,,,,,,,,,,,
3591,9.0,Sun,2010-10-31,nan,Parma,Chievo,,nan,Paolo Tagliavento,nan,cd4cb664,0.0,0.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_310,,,,0.0,0.0,2.1,3.15,3.25,2.1,3.2,3.6,2.05,3.15,3.6,,,,,,,,,,,,
3592,9.0,Sun,2010-10-31,nan,Cesena,Sampdoria,,nan,Domenico Celi,nan,853326be,0.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_112,,,,0.0,1.0,2.8,3.1,2.4,3.1,3.1,2.4,2.95,3.0,2.45,,,,,,,,,,,,
3593,9.0,Sun,2010-10-31,nan,Cagliari,Bologna,,nan,Mauro Bergonzi,nan,4c00202a,2.0,0.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_58,,,,2.0,0.0,2.0,3.0,3.6,1.91,3.25,4.33,1.85,3.2,4.35,,,,,,,,,,,,
3594,10.0,Sat,2010-11-06,nan,Bologna,Lecce,,nan,Daniele Orsato,nan,bb114eac,2.0,0.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_30,,,,2.0,0.0,1.9,3.15,3.9,1.91,3.3,4.2,1.9,3.1,4.25,,,,,,,,,,,,
3595,10.0,Sat,2010-11-06,nan,Inter,Brescia,,nan,Gabriele Gava,nan,bbb47428,1.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_173,,,,1.0,1.0,1.25,5.0,10.0,1.29,4.8,13.0,1.25,5.3,10.5,,,,,,,,,,,,
3596,10.0,Sun,2010-11-07,nan,Udinese,Cagliari,,nan,Riccardo Tozzi,nan,d269a250,1.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_364,,,,1.0,1.0,1.85,3.25,4.0,1.91,3.3,4.2,1.8,3.2,4.65,,,,,,,,,,,,
3597,10.0,Sun,2010-11-07,nan,Bari,Milan,,nan,Mauro Bergonzi,nan,9c8ba763,2.0,3.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_12,,,,2.0,3.0,3.9,3.3,1.85,4.5,3.1,1.91,4.25,3.3,1.85,,,,,,,,,,,,
3598,10.0,Sun,2010-11-07,nan,Juventus,Cesena,,nan,Andrea Romeo,nan,5416efc0,3.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_195,,,,3.0,1.0,1.32,4.8,8.5,1.36,4.8,8.0,1.3,4.7,9.75,,,,,,,,,,,,
3599,10.0,Sun,2010-11-07,nan,Lazio,Roma,,nan,Emidio Morganti,nan,6f219648,0.0,2.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_225,,,,0.0,2.0,2.4,3.1,2.8,2.4,3.2,3.0,2.4,3.1,2.95,,,,,,,,,,,,
3600,10.0,Sun,2010-11-07,nan,Napoli,Parma,,nan,Paolo Mazzoleni,nan,d4077b3b,2.0,0.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_281,,,,2.0,0.0,1.65,3.4,4.8,1.67,3.5,5.5,1.62,3.45,5.65,,,,,,,,,,,,
3601,10.0,Sun,2010-11-07,nan,Fiorentina,Chievo,,nan,Carmine Russo,nan,c50bb924,1.0,0.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_139,,,,1.0,0.0,1.8,3.25,4.2,1.8,3.25,5.0,1.75,3.3,4.8,,,,,,,,,,,,
3602,10.0,Sun,2010-11-07,nan,Sampdoria,Catania,,nan,Antonio Giannoccaro,nan,812f8151,0.0,0.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_346,,,,0.0,0.0,1.85,3.2,4.1,1.91,3.3,4.2,1.8,3.25,4.55,,,,,,,,,,,,
3603,10.0,Sun,2010-11-07,nan,Palermo,Genoa,,nan,Christian Brighi,nan,9ffef861,1.0,0.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_293,,,,1.0,0.0,2.05,3.2,3.3,2.0,3.3,3.8,2.0,3.1,3.85,,,,,,,,,,,,
3604,11.0,Wed,2010-11-10,nan,Chievo,Bari,,nan,Andrea Gervasoni,nan,6538e7c0,0.0,0.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_114,,,,0.0,0.0,1.9,3.2,3.8,2.0,3.2,3.8,2.0,3.2,3.7,,,,,,,,,,,,
3605,11.0,Wed,2010-11-10,nan,Cesena,Lazio,,nan,Daniele Orsato,nan,bd375637,1.0,0.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_105,,,,1.0,0.0,3.1,3.1,2.2,3.5,3.1,2.2,3.35,3.15,2.15,,,,,,,,,,,,
3606,11.0,Wed,2010-11-10,nan,Cagliari,Napoli,,nan,Gianluca Rocchi,nan,b20aac9e,0.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_70,,,,0.0,1.0,2.6,3.0,2.6,2.6,3.1,2.8,2.6,3.1,2.65,,,,,,,,,,,,
3607,11.0,Wed,2010-11-10,nan,Milan,Palermo,,nan,Luca Banti,nan,12ede897,3.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_261,,,,3.0,1.0,1.6,3.6,5.0,1.62,3.6,6.0,1.55,3.65,6.1,,,,,,,,,,,,
3608,11.0,Wed,2010-11-10,nan,Lecce,Inter,,nan,Paolo Valeri,nan,3026a162,1.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_237,,,,1.0,1.0,4.1,3.3,1.8,6.0,3.5,1.62,5.5,3.4,1.65,,,,,,,,,,,,
3609,11.0,Wed,2010-11-10,nan,Roma,Fiorentina,,nan,Mauro Bergonzi,nan,bb95a9e0,3.0,2.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_330,,,,3.0,2.0,1.8,3.3,4.1,1.83,3.4,4.33,1.78,3.3,4.55,,,,,,,,,,,,
3610,11.0,Wed,2010-11-10,nan,Catania,Udinese,,nan,Andrea De Marco,nan,177682da,1.0,0.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_94,,,,1.0,0.0,2.4,3.0,2.9,2.6,3.1,2.8,2.45,3.15,2.8,,,,,,,,,,,,
3611,11.0,Wed,2010-11-10,nan,Genoa,Bologna,,nan,Domenico Celi,nan,67863a7b,1.0,0.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_153,,,,1.0,0.0,1.75,3.4,4.3,1.67,3.5,5.5,1.68,3.5,5.0,,,,,,,,,,,,
3612,11.0,Wed,2010-11-10,nan,Brescia,Juventus,,nan,Antonio Damato,nan,6c0f6f59,1.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_47,,,,1.0,1.0,4.1,3.3,1.8,4.8,3.3,1.8,4.3,3.4,1.8,,,,,,,,,,,,
3613,11.0,Thu,2010-11-11,nan,Parma,Sampdoria,,nan,Sebastiano Peruzzo,nan,d0b6bfb6,1.0,0.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_321,,,,1.0,0.0,2.5,3.0,2.75,2.4,3.1,3.1,2.3,3.1,3.1,,,,,,,,,,,,
3614,12.0,Sat,2010-11-13,nan,Fiorentina,Cesena,,nan,Antonio Giannoccaro,nan,80a36600,1.0,0.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_138,,,,1.0,0.0,1.45,3.9,6.5,1.44,4.0,8.0,1.4,4.0,8.5,,,,,,,,,,,,
3615,12.0,Sat,2010-11-13,nan,Juventus,Roma,,nan,Nicola Rizzoli,nan,0098d6df,1.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_206,,,,1.0,1.0,2.0,3.2,3.4,2.1,3.25,3.5,2.1,3.25,3.35,,,,,,,,,,,,
3616,12.0,Sun,2010-11-14,nan,Sampdoria,Chievo,,nan,Riccardo Pinzani,nan,c7a07e3c,0.0,0.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_348,,,,0.0,0.0,,,,1.85,3.4,4.33,1.85,3.3,4.15,,,,,,,,,,,,
3617,12.0,Sun,2010-11-14,nan,Palermo,Catania,,nan,Paolo Valeri,nan,e86a9318,3.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_289,,,,3.0,1.0,1.8,3.2,4.3,1.8,3.4,4.6,1.75,3.3,4.8,,,,,,,,,,,,
3618,12.0,Sun,2010-11-14,nan,Lazio,Napoli,,nan,Mauro Bergonzi,nan,351bbd7e,2.0,0.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_222,,,,2.0,0.0,2.2,3.05,3.15,2.2,3.25,3.3,2.15,3.2,3.3,,,,,,,,,,,,
3619,12.0,Sun,2010-11-14,nan,Inter,Milan,,nan,Paolo Tagliavento,nan,b60e9b7f,0.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_183,,,,0.0,1.0,2.6,3.0,2.6,2.45,3.2,2.88,2.5,3.2,2.7,,,,,,,,,,,,
3620,12.0,Sun,2010-11-14,nan,Udinese,Lecce,,nan,Paolo Mazzoleni,nan,2c54a6cf,4.0,0.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_373,,,,4.0,0.0,1.65,3.5,4.6,1.62,3.8,5.5,1.58,3.6,5.85,,,,,,,,,,,,
3621,12.0,Sun,2010-11-14,nan,Cagliari,Genoa,,nan,Andrea Romeo,nan,dd258a92,0.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_64,,,,0.0,1.0,2.35,3.0,2.9,2.3,3.2,3.1,2.25,3.15,3.1,,,,,,,,,,,,
3622,12.0,Sun,2010-11-14,nan,Bari,Parma,,nan,Christian Brighi,nan,1218b9ab,0.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_15,,,,0.0,1.0,,,,2.25,3.2,3.25,2.2,3.15,3.2,,,,,,,,,,,,
3623,12.0,Sun,2010-11-14,nan,Bologna,Brescia,,nan,Nicola Pierpaoli,nan,862c0b32,1.0,0.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_20,,,,1.0,0.0,2.0,3.1,3.5,2.0,3.25,3.9,2.05,3.15,3.6,,,,,,,,,,,,
3624,13.0,Sat,2010-11-20,nan,Roma,Udinese,,nan,Daniele Orsato,nan,f8cfd209,2.0,0.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_341,,,,2.0,0.0,1.75,3.3,4.4,1.83,3.6,4.2,1.7,3.4,5.0,,,,,,,,,,,,
3625,13.0,Sat,2010-11-20,nan,Milan,Fiorentina,,nan,Antonio Damato,nan,995f3a59,1.0,0.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_254,,,,1.0,0.0,1.55,3.5,5.8,1.57,3.6,6.5,1.55,3.6,6.2,,,,,,,,,,,,
3626,13.0,Sun,2010-11-21,nan,Cesena,Palermo,,nan,Andrea De Marco,nan,85215161,1.0,2.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_109,,,,1.0,2.0,3.0,3.0,2.3,3.4,3.2,2.2,3.15,3.2,2.2,,,,,,,,,,,,
3627,13.0,Sun,2010-11-21,nan,Catania,Bari,,nan,Carmine Russo,nan,c01bc261,1.0,0.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_76,,,,1.0,0.0,1.6,3.6,5.0,1.62,3.4,6.5,1.6,3.55,5.75,,,,,,,,,,,,
3628,13.0,Sun,2010-11-21,nan,Parma,Lazio,,nan,Nicola Rizzoli,nan,1978d36f,1.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_315,,,,1.0,1.0,2.6,3.0,2.6,2.62,3.1,2.75,2.65,3.05,2.65,,,,,,,,,,,,
3629,13.0,Sun,2010-11-21,nan,Genoa,Juventus,,nan,Emidio Morganti,nan,30b0ed98,0.0,2.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_161,,,,0.0,2.0,2.7,3.05,2.5,2.75,3.1,2.62,2.8,3.1,2.5,,,,,,,,,,,,
3630,13.0,Sun,2010-11-21,nan,Napoli,Bologna,,nan,Andrea Gervasoni,nan,e876a739,4.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_267,,,,4.0,1.0,1.5,3.6,6.0,1.53,3.75,7.0,1.5,3.65,6.95,,,,,,,,,,,,
3631,13.0,Sun,2010-11-21,nan,Brescia,Cagliari,,nan,Domenico Celi,nan,71b11a83,1.0,2.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_40,,,,1.0,2.0,2.2,3.0,3.2,2.38,3.1,3.1,2.3,3.05,3.15,,,,,,,,,,,,
3632,13.0,Sun,2010-11-21,nan,Lecce,Sampdoria,,nan,Gabriele Gava,nan,871aa89b,2.0,3.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_245,,,,2.0,3.0,2.75,3.0,2.5,3.0,3.0,2.5,2.85,3.0,2.5,,,,,,,,,,,,
3633,13.0,Sun,2010-11-21,nan,Chievo,Inter,,nan,Gianluca Rocchi,nan,8c08c8b1,2.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_122,,,,2.0,1.0,3.5,3.1,2.0,4.0,3.2,2.0,4.33,3.3,1.83,,,,,,,,,,,,
3634,14.0,Sat,2010-11-27,nan,Juventus,Fiorentina,,nan,Paolo Valeri,nan,4722832a,1.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_197,,,,1.0,1.0,1.65,3.4,4.7,1.67,3.5,5.5,1.7,3.6,5.5,,,,,,,,,,,,
3635,14.0,Sat,2010-11-27,nan,Sampdoria,Milan,,nan,Paolo Mazzoleni,nan,fd285697,1.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_355,,,,1.0,1.0,3.3,3.1,2.1,3.8,3.0,2.1,3.35,3.25,2.1,,,,,,,,,,,,
3636,14.0,Sun,2010-11-28,nan,Palermo,Roma,,nan,Christian Brighi,nan,c7f32afb,3.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_301,,,,3.0,1.0,2.55,3.1,2.55,2.6,3.0,2.9,2.6,3.25,2.8,,,,,,,,,,,,
3637,14.0,Sun,2010-11-28,nan,Udinese,Napoli,,nan,Andrea Romeo,nan,f3a4d917,3.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_375,,,,3.0,1.0,2.5,3.0,2.75,2.5,3.0,3.0,2.5,3.0,2.85,,,,,,,,,,,,
3638,14.0,Sun,2010-11-28,nan,Lazio,Catania,,nan,Gabriele Gava,nan,43909c53,1.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_213,,,,1.0,1.0,1.6,3.5,5.2,1.62,3.4,6.5,1.65,3.4,5.45,,,,,,,,,,,,
3639,14.0,Sun,2010-11-28,nan,Inter,Parma,,nan,Antonio Giannoccaro,nan,f2c4785c,5.0,2.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_186,,,,5.0,2.0,1.6,3.5,5.2,1.7,3.4,5.5,1.65,3.5,5.25,,,,,,,,,,,,
3640,14.0,Sun,2010-11-28,nan,Brescia,Genoa,,nan,Luca Banti,nan,67616e07,0.0,0.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_45,,,,0.0,0.0,2.6,3.0,2.6,2.9,3.0,2.6,2.8,3.1,2.5,,,,,,,,,,,,
3641,14.0,Sun,2010-11-28,nan,Cagliari,Lecce,,nan,Andrea De Marco,nan,04e93929,3.0,2.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_68,,,,3.0,2.0,1.65,3.5,4.6,1.67,3.4,6.0,1.65,3.3,5.75,,,,,,,,,,,,
3642,14.0,Sun,2010-11-28,nan,Bari,Cesena,,nan,Paolo Tagliavento,nan,61d94b0c,1.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_4,,,,1.0,1.0,1.9,3.2,3.8,2.0,3.1,4.2,1.95,3.15,4.0,,,,,,,,,,,,
3643,15.0,Fri,2010-12-03,nan,Lazio,Inter,,nan,Daniele Orsato,nan,f528518d,3.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_218,,,,3.0,1.0,2.7,3.1,2.5,2.8,3.1,2.62,2.95,3.2,2.5,,,,,,,,,,,,
3644,15.0,Sat,2010-12-04,nan,Milan,Brescia,,nan,Andrea Gervasoni,nan,58fe42db,3.0,0.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_249,,,,3.0,0.0,1.22,5.3,11.0,1.25,5.5,12.0,1.25,5.5,9.75,,,,,,,,,,,,
3645,15.0,Sat,2010-12-04,nan,Chievo,Roma,,nan,Nicola Rizzoli,nan,60a11730,2.0,2.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_130,,,,2.0,2.0,2.8,3.1,2.35,3.1,3.3,2.3,3.1,3.1,2.3,,,,,,,,,,,,
3646,15.0,Sun,2010-12-05,nan,Lecce,Genoa,,nan,Carmine Russo,nan,a728e2c2,1.0,3.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_236,,,,1.0,3.0,2.9,3.1,2.3,3.5,3.25,2.15,3.2,3.15,2.2,,,,,,,,,,,,
3647,15.0,Sun,2010-12-05,nan,Sampdoria,Bari,,nan,Nicola Pierpaoli,nan,5239a800,3.0,0.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_342,,,,3.0,0.0,1.55,3.7,5.4,1.75,3.5,5.0,1.6,3.45,5.9,,,,,,,,,,,,
3648,15.0,Sun,2010-12-05,nan,Cesena,Bologna,,nan,Mauro Bergonzi,nan,3b478189,0.0,2.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_96,,,,0.0,2.0,2.1,3.1,3.3,2.25,3.1,3.4,2.15,3.1,3.4,,,,,,,,,,,,
3649,15.0,Sun,2010-12-05,nan,Parma,Udinese,,nan,Domenico Celi,nan,c1f627d9,2.0,1.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_322,,,,2.0,1.0,2.4,3.1,2.75,2.5,3.2,2.9,2.4,3.1,2.9,,,,,,,,,,,,
3650,15.0,Sun,2010-12-05,nan,Fiorentina,Cagliari,,nan,Sebastiano Peruzzo,nan,c02e0003,1.0,0.0,2010-2011,italy_serie-a_2010-2011,italy_serie-a_2010-2011_136,,,,1.0,0.0,1.7,3.4,4.6,1.95,3.25,4.2,1.78,3.3,4.6,,,,,,,,,,,,
